work_id,title,publication_year
https://openalex.org/W2008499862,Nonlinear Multiobjective Optimization,1998
https://openalex.org/W2060464767,Efficient Behavior of Small-World Networks,2001
https://openalex.org/W2144836007,The Impact of Uncertainty Shocks,2009
https://openalex.org/W3111590711,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020
https://openalex.org/W1983272981,Developmental Processes of Cooperative Interorganizational Relationships,1994
https://openalex.org/W2132068224,DISC ELECTROPHORESIS?€?I BACKGROUND AND THEORY*,1964
https://openalex.org/W2590763898,Small Angle X-ray Scattering,1983
https://openalex.org/W2048244792,Fish bioaccumulation and biomarkers in environmental risk assessment: a review,2002
https://openalex.org/W2134803267,Evidence for Oscillation of Atmospheric Neutrinos,1998
https://openalex.org/W2986057930,Handbook of Mathematical Functions,2018
https://openalex.org/W1571178781,Toyota Production System : Beyond Large-Scale Production,1988
https://openalex.org/W4251501134,Ways with Words,1983
https://openalex.org/W1536153884,Thermochemical data of pure substances,1993
https://openalex.org/W2155142785,Cytoscape 2.8: new features for data integration and network visualization,2010
https://openalex.org/W2168894761,Procedures for Performing Systematic Reviews,2004
https://openalex.org/W1494137514,"Big data: The next frontier for innovation, competition, and productivity",2011
https://openalex.org/W1531803554,The Theory and Practice of Group Psychotherapy:,1990
https://openalex.org/W2115012618,A sharper Bonferroni procedure for multiple tests of significance,1988
https://openalex.org/W2168536722,2013 ACC/AHA Guideline on the Assessment of Cardiovascular Risk,2013
https://openalex.org/W4386076325,YOLOv7: Trainable Bag-of-Freebies Sets New State-of-the-Art for Real-Time Object Detectors,2023
https://openalex.org/W2013915050,Selection and the Evolution of Industry,1982
https://openalex.org/W2057396845,"Biofuels from microalgae?€?A review of technologies for production, processing, and extractions of biofuels and co-products",2009
https://openalex.org/W2044661514,The generalizability of the psychoanalytic concept of the working alliance.,1979
https://openalex.org/W2045197688,Nanoionics-based resistive switching memories,2007
https://openalex.org/W2055649795,"Mild cognitive impairment ?€? beyond controversies, towards a consensus: report of the International Working Group on Mild Cognitive Impairment",2004
https://openalex.org/W2074207002,"Activity benchmarks and requirements for Pt, Pt-alloy, and non-Pt oxygen reduction catalysts for PEMFCs",2004
https://openalex.org/W2155225996,Issues and opinion on structural equation modeling,1998
https://openalex.org/W4250871362,Personal communication,1989
https://openalex.org/W1487531252,A Resource-Based Perspective on Information Technology Capability and Firm Performance: An Empirical Investigation,2000
https://openalex.org/W2074527410,The Moral Judgment Of The Child,2013
https://openalex.org/W3106798016,Cystic Fibrosis,2006
https://openalex.org/W1596914020,Nature-Inspired Metaheuristic Algorithms,2008
https://openalex.org/W2025720061,"Strictly Proper Scoring Rules, Prediction, and Estimation",2007
https://openalex.org/W2145046219,Unrealistic optimism about future life events.,1980
https://openalex.org/W2165011536,Exploring the Metabolic and Genetic Control of Gene Expression on a Genomic Scale,1997
https://openalex.org/W3011176674,"The origin, transmission and clinical therapies on coronavirus disease 2019 (COVID-19) outbreak ?€? an update on the status",2020
https://openalex.org/W4231409469,Nonlinear Oscillations,1980
https://openalex.org/W2005334224,Matrix Metalloproteinases: Regulators of the Tumor Microenvironment,2010
https://openalex.org/W2055097229,Internet Addiction: The Emergence of a New Clinical Disorder,1998
https://openalex.org/W2116846792,"Diversity, stability and resilience of the human gut microbiota",2012
https://openalex.org/W4229594554,Microwave engineering,1963
https://openalex.org/W70273200,Incidence of Adverse Events and Negligence in Hospitalized Patients,1991
https://openalex.org/W1984513597,"Insulin Resistance: A Multifaceted Syndrome Responsible for NIDDM, Obesity, Hypertension, Dyslipidemia, and Atherosclerotic Cardiovascular Disease",1991
https://openalex.org/W2064601539,Media Discourse and Public Opinion on Nuclear Power: A Constructionist Approach,1989
https://openalex.org/W2409656339,From Dietary Fiber to Host Physiology: Short-Chain Fatty Acids as Key Bacterial Metabolites,2016
https://openalex.org/W4237377395,Factor analysis and AIC,1987
https://openalex.org/W1777119744,The Cambridge Handbook of the Learning Sciences,2005
https://openalex.org/W1994869187,Science of fullerenes and carbon nanotubes,1997
https://openalex.org/W2073241381,VERIFICATION OF FORECASTS EXPRESSED IN TERMS OF PROBABILITY,1950
https://openalex.org/W4292360407,Elliptic Partial Differential Equations of Second Order,1977
https://openalex.org/W1990089345,Determination of Glucose in Blood Using Glucose Oxidase with an Alternative Oxygen Acceptor,1969
https://openalex.org/W2103756065,The Collapse of Sensemaking in Organizations: The Mann Gulch Disaster,1993
https://openalex.org/W2224929038,A technique for radiolabeling DNA restriction endonuclease fragments to high specific activity,1984
https://openalex.org/W4248308225,Analysing Discourse,2003
https://openalex.org/W2167142086,Lead Users: A Source of Novel Product Concepts,1986
https://openalex.org/W2593414223,Least Squares Generative Adversarial Networks,2017
https://openalex.org/W3128285573,Astronomical Data Analysis Software and Systems,2008
https://openalex.org/W1484412996,A practical algorithm for the determination of phase from image and diffraction plane pictures,1972
https://openalex.org/W1971224531,Metabolic stability and epigenesis in randomly constructed genetic nets,1969
https://openalex.org/W4256475235,Atherosclerosis,2000
https://openalex.org/W1998767819,KEGG for integration and interpretation of large-scale molecular data sets,2011
https://openalex.org/W2170505850,A systematic analysis of performance measures for classification tasks,2009
https://openalex.org/W1670606950,Flourish: a visionary new understanding of happiness and well-being,2011
https://openalex.org/W1735535434,Motivational Interviewing: Preparing People to Change Addictive Behavior,1991
https://openalex.org/W2022772618,A Rapidly Convergent Descent Method for Minimization,1963
https://openalex.org/W2050869737,Combinatorial microRNA target predictions,2005
https://openalex.org/W2097725665,SIP: Session Initiation Protocol,2009
https://openalex.org/W2115609473,The World Mental Health (WMH) Survey Initiative version of the World Health Organization (WHO) Composite International Diagnostic Interview (CIDI),2004
https://openalex.org/W2120010406,Conversion of Peripheral CD4+CD25??? Naive T Cells to CD4+CD25+ Regulatory T Cells by TGF-?? Induction of Transcription Factor <i>Foxp3 </i>,2003
https://openalex.org/W1589421353,On observing nondeterminism and concurrency,1980
https://openalex.org/W180979610,A Theory of Optimum Currency Areas,1961
https://openalex.org/W2021511019,Racial microaggressions in everyday life: Implications for clinical practice.,2007
https://openalex.org/W2058723245,Segregation of a missense mutation in the amyloid precursor protein gene with familial Alzheimer's disease,1991
https://openalex.org/W2102756860,The Social Self: On Being the Same and Different at the Same Time,1991
https://openalex.org/W2243397390,DeepFool: A Simple and Accurate Method to Fool Deep Neural Networks,2016
https://openalex.org/W2767905780,Chapman and Hall,1985
https://openalex.org/W4240553276,Working Memory,1974
https://openalex.org/W2131537960,Turbulence statistics in fully developed channel flow at low Reynolds number,1987
https://openalex.org/W4245471709,An update of the Angiosperm Phylogeny Group classification for the orders and families of flowering plants: APG III,2009
https://openalex.org/W4249091683,Quantum Mechanics of One- and Two-Electron Atoms,1957
https://openalex.org/W1506251539,Textbook of Work Physiology,1970
https://openalex.org/W1645305843,A synthetic oscillatory network of transcriptional regulators,2000
https://openalex.org/W2058648826,Macrophage Diversity Enhances Tumor Progression and Metastasis,2010
https://openalex.org/W2088563966,Unified theories of cognition,1991
https://openalex.org/W2395579298,A survey of transfer learning,2016
https://openalex.org/W2739748921,Wasserstein Generative Adversarial Networks,2017
https://openalex.org/W1555489744,Guidelines for the ultrasound assessment of endothelial-dependent flow-mediated vasodilation of the brachial artery,2002
https://openalex.org/W1983188187,Why Has Critique Run out of Steam? From Matters of Fact to Matters of Concern,2004
https://openalex.org/W1995934832,Echocardiographic determination of left ventricular mass in man. Anatomic validation of the method.,1977
https://openalex.org/W2040031153,HIF?? Targeted for VHL-Mediated Destruction by Proline Hydroxylation: Implications for O <sub>2</sub> Sensing,2001
https://openalex.org/W2272908325,Kyoto Protocol to the United Nations Framework Convention on Climate Change,2018
https://openalex.org/W3123323948,Women in the boardroom and their impact on governance and performance???,2009
https://openalex.org/W1969323423,The Sociology of Georg Simmel,1950
https://openalex.org/W2590568317,Biomolecular condensates: organizers of cellular biochemistry,2017
https://openalex.org/W2158242434,Verification Strategies for Establishing Reliability and Validity in Qualitative Research,2002
https://openalex.org/W1500504256,The Integrative Action of the Nervous System.,1907
https://openalex.org/W2084333685,"Magnetoencephalography?€?theory, instrumentation, and applications to noninvasive studies of the working human brain",1993
https://openalex.org/W2779019546,"Discovery, research, and development of new antibiotics: the WHO priority list of antibiotic-resistant bacteria and tuberculosis",2017
https://openalex.org/W2048422869,Stimulated Optical Radiation in Ruby,1960
https://openalex.org/W2094728533,Freebase,2008
https://openalex.org/W2110167104,Surface Studies by Scanning Tunneling Microscopy,1982
https://openalex.org/W1969314684,Ultrasensitive photodetectors based on monolayer MoS2,2013
https://openalex.org/W1996291528,"Thermally Stable, Efficient Polymer Solar Cells with Nanoscale Control of the Interpenetrating Network Morphology",2005
