topic_id,topic_name,category
https://openalex.org/T11743,Critique of Political Economy and Capitalist Development,Social Sciences
https://openalex.org/T10218,Epidemiology and Management of Sepsis and Septic Shock,Medicine
https://openalex.org/T13555,Strategies to Reduce Low-Value Health Care Services,Health Professions
https://openalex.org/T10263,Eating Disorders and Body Image Concerns,Psychology
https://openalex.org/T10708,Mindfulness and Psychological Well-being,Psychology
https://openalex.org/T10532,Fluorescent Chemosensors for Ion Detection and Bioimaging,Chemistry
https://openalex.org/T13277,Religion and Digital Technology,Arts and Humanities
https://openalex.org/T13318,Impact of Climate Change on Ecosystems and Industries,Environmental Science
https://openalex.org/T12618,Diversity and Conservation of Vascular Plants in Central Europe,Agricultural and Biological Sciences
https://openalex.org/T11796,Genetic and Environmental Factors in Grapevine Cultivation,Agricultural and Biological Sciences
https://openalex.org/T10770,Digital Soil Mapping Techniques,Environmental Science
https://openalex.org/T11086,Epidemiology and Molecular Characterization of Parasitic Diseases,Immunology and Microbiology
https://openalex.org/T12274,Theory and Simulations of Polyelectrolytes in Solutions,Chemistry
https://openalex.org/T10353,Zeolite Chemistry and Catalysis,Chemistry
https://openalex.org/T13938,History of International Humanitarianism and Human Rights,Arts and Humanities
https://openalex.org/T11930,Perioperative Cardiac Risk Assessment and Management,Medicine
https://openalex.org/T11473,Diagnosis and Management of Appendicitis,Medicine
https://openalex.org/T10518,Diagnosis and Management of Biliary Tract Disorders,Medicine
https://openalex.org/T11403,Invertebrate Immunity and Host Defense Mechanisms,Immunology and Microbiology
https://openalex.org/T12336,Potential of Edible Insects as Food and Feed,Agricultural and Biological Sciences
https://openalex.org/T10815,Ecological Interactions of Parasites in Ecosystems,Environmental Science
https://openalex.org/T11496,Determinants of Credit Risk in Financial Markets,"Economics, Econometrics and Finance"
https://openalex.org/T12904,Agricultural Education and School Gardening Research,Agricultural and Biological Sciences
https://openalex.org/T10967,Carbon Dioxide Capture and Storage Technologies,Engineering
https://openalex.org/T10192,Catalytic Nanomaterials,Materials Science
https://openalex.org/T11362,Membrane Gas Separation Technology,Engineering
https://openalex.org/T11722,Factors Influencing Patient Satisfaction with Healthcare,Health Professions
https://openalex.org/T10629,Advancing Evidence-Based Practice Implementation in Healthcare,Health Professions
https://openalex.org/T10144,Management of Hypertension and Cardiovascular Risk Factors,Medicine
https://openalex.org/T12075,Effects of Dietary Sodium on Health,Nursing
https://openalex.org/T10866,Role of Mediterranean Diet in Health Outcomes,Medicine
https://openalex.org/T12885,Digital Transformation in Business and Society,"Business, Management and Accounting"
https://openalex.org/T12720,Understanding Social Television Viewing and Interaction,Social Sciences
https://openalex.org/T13745,Digital Communication and Media Studies,Computer Science
https://openalex.org/T12103,Impact of Obesity on Cancer Risk and Prognosis,Medicine
https://openalex.org/T10098,Nutritional Strategies for Ruminant Health and Production,Agricultural and Biological Sciences
https://openalex.org/T10140,Dietary Fiber and Human Health,Nursing
https://openalex.org/T12489,Role of Fructans in Nutrition and Health,Nursing
https://openalex.org/T14040,Problem Solving in Health and Education,Health Professions
https://openalex.org/T11416,Numerical Integration Methods for Differential Equations,Mathematics
https://openalex.org/T11694,Smoothed Particle Hydrodynamics in Fluid Dynamics,Engineering
https://openalex.org/T10339,Finite Element Methods for Fluid-Structure Interaction,Engineering
https://openalex.org/T10503,International Finance and Capital Flows,"Economics, Econometrics and Finance"
https://openalex.org/T11742,Causes and Implications of Macroeconomic Trends,"Economics, Econometrics and Finance"
https://openalex.org/T11689,Adversarial Robustness in Deep Learning Models,Computer Science
https://openalex.org/T14380,Role of Literature in Museum Exhibitions,Arts and Humanities
https://openalex.org/T13370,Dynamic Economic Modeling and Financial Analysis,"Economics, Econometrics and Finance"
https://openalex.org/T12527,Principles of Stereochemical Structure and Nomenclature,Chemistry
https://openalex.org/T10303,Molecular Mechanisms of Photosynthesis and Photoprotection,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10310,Corrosion Inhibitors and Protection Mechanisms,Materials Science
https://openalex.org/T12039,Surface Analysis and Electron Spectroscopy Techniques,Materials Science
https://openalex.org/T10736,Hydrogen Embrittlement in Metals and Alloys,Materials Science
https://openalex.org/T11481,Redox Environment and Cellular Metabolism,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12381,Electron Spin Resonance in Biomolecular Studies,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13379,Reform of Family Law and Democratic Progress,Social Sciences
https://openalex.org/T13070,Cultural Heritage and Identity Formation,Arts and Humanities
https://openalex.org/T11475,Territorial Governance and Environmental Participation,Social Sciences
https://openalex.org/T12023,Cholinesterase Inhibitors in Neurodegenerative Diseases,Medicine
https://openalex.org/T12561,Bioluminescence Imaging and Reporter Systems,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10716,Mechanics and Transport in Unsaturated Soils,Engineering
https://openalex.org/T10894,Groundwater Flow and Transport Modeling,Environmental Science
https://openalex.org/T11225,Geothermal Energy Technology and Applications,Energy
https://openalex.org/T13235,Evolution of Management Theories and Practices,"Business, Management and Accounting"
https://openalex.org/T12730,Max Weber's Contributions to Sociology and Social Theory,Social Sciences
https://openalex.org/T10505,Induction and Differentiation of Pluripotent Stem Cells,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10878,Clustered Regularly Interspaced Short Palindromic Repeats and CRISPR-associated proteins,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12140,Molecular Mechanisms of Kidney Development and Disease,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11396,Machine Learning in Healthcare and Medicine,Health Professions
https://openalex.org/T10622,Foundations of Quantum Mechanics and Interpretations,Physics and Astronomy
https://openalex.org/T10682,Quantum Computing and Simulation,Computer Science
https://openalex.org/T12422,Radiomics in Medical Imaging Analysis,Medicine
https://openalex.org/T10522,Positron Emission Tomography Imaging in Oncology,Medicine
https://openalex.org/T10417,Advancements in Lung Cancer Research,Medicine
https://openalex.org/T11483,Tropical Cyclone Intensity and Climate Change,Earth and Planetary Sciences
https://openalex.org/T10928,Uncertainty Quantification and Sensitivity Analysis,Decision Sciences
https://openalex.org/T10213,Collaborative Governance in Public Administration and Management,Social Sciences
https://openalex.org/T10377,Mechanical Properties of Thin Film Coatings,Engineering
https://openalex.org/T10923,Atomic Force Microscopy Techniques,Physics and Astronomy
https://openalex.org/T11160,Acoustic Wave Biosensors and Thin Film Resonators,Engineering
https://openalex.org/T14103,Impact of Information Technology on Education Management,Computer Science
https://openalex.org/T13349,Qualitative Content Analysis in Research and Education,Social Sciences
https://openalex.org/T13373,Data Mining in Various Applications,Computer Science
https://openalex.org/T10581,Neuronal Oscillations in Cortical Networks,Neuroscience
https://openalex.org/T10448,Neural Mechanisms of Memory Formation and Spatial Navigation,Neuroscience
https://openalex.org/T10042,Neural Mechanisms of Cognitive Control and Decision Making,Neuroscience
https://openalex.org/T11918,Time Series Forecasting Methods,Decision Sciences
https://openalex.org/T12773,Water Quality and Hydrogeology Research,Environmental Science
https://openalex.org/T10472,Atomic Layer Deposition Technology,Engineering
https://openalex.org/T13530,Climate Change and Environmental Impact,Environmental Science
https://openalex.org/T14329,Climate Change and Environmental Science,Environmental Science
https://openalex.org/T11617,Microbial Enzymes and Biotechnological Applications,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12388,DNA Barcoding for Food Authentication and Fraud Detection,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11642,Standards and Guidelines for Genetic Variant Interpretation,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10769,Genetic Research on BRCA Mutations and Cancer Risk,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10170,Age-Related Macular Degeneration Research,Medicine
https://openalex.org/T13299,Impact of Education Technology on Learning Outcomes,Social Sciences
https://openalex.org/T11683,Foundations of Electromagnetic Theory and Quantum Field Theory,Physics and Astronomy
https://openalex.org/T13885,Rotational Seismology and Engineering Applications,Engineering
https://openalex.org/T10607,Magnetocaloric Materials Research,Materials Science
https://openalex.org/T11639,Patient and Public Engagement in Healthcare Research,Health Professions
https://openalex.org/T11376,Quality and Practices in Nursing Home Care,Health Professions
https://openalex.org/T11733,X-ray Absorption Spectroscopy,Physics and Astronomy
https://openalex.org/T12357,Digital Image Forgery Detection and Identification,Computer Science
https://openalex.org/T10998,Microchannel Heat Transfer and Cooling Technology,Engineering
https://openalex.org/T12250,Innovative Methods in Physics Education,Physics and Astronomy
https://openalex.org/T12395,Impact of Information and Communication Technology in Education,Computer Science
https://openalex.org/T14277,Importance of Social Skills in Education and Development,Social Sciences
https://openalex.org/T14483,Educational Leadership and Quality in Education,Social Sciences
https://openalex.org/T10001,Tectonic and Geochronological Evolution of Orogens,Earth and Planetary Sciences
https://openalex.org/T10110,Seismicity and Tectonic Plate Interactions,Earth and Planetary Sciences
https://openalex.org/T11652,Handling Imbalanced Data in Classification Problems,Computer Science
https://openalex.org/T12788,Search for Extraterrestrial Life and Intelligence,Physics and Astronomy
https://openalex.org/T14350,Interdependence in Science and Society,Social Sciences
https://openalex.org/T10164,Developing Evidence-Informed Supply Chain Management Knowledge,"Business, Management and Accounting"
https://openalex.org/T11572,Factors Influencing IT-Business Alignment and Governance,"Business, Management and Accounting"
