author_id,author_name,university_name
https://openalex.org/A5029006782,Vivian Welch,Bruy??re
https://openalex.org/A5077388783,Penny Whiting,University of Bristol
https://openalex.org/A5112431155,Nobuyuki Otsu,Unknown
https://openalex.org/A5075890029,Andrew F. Hayes,The Ohio State University
https://openalex.org/A5038727864,Everett M. Rogers,Unknown
https://openalex.org/A5002394578,Juliet Corbin,Unknown
https://openalex.org/A5055073921,Thomas M. Cover,Stanford University
https://openalex.org/A5110907440,Joy A. Thomas,IBM (United States)
https://openalex.org/A5102905570,James Kennedy,Unknown
https://openalex.org/A5109974163,R.C. Eberhart,University of Indianapolis
https://openalex.org/A5111532035,J. H??fner,TU Wien
https://openalex.org/A5069887963,Michael Ashburner,Stanford University
https://openalex.org/A5113321696,Catherine A. Ball,Unknown
https://openalex.org/A5016349593,Judith A. Blake,Unknown
https://openalex.org/A5077542898,David Botstein,Unknown
https://openalex.org/A5064832872,H. Butler,Unknown
https://openalex.org/A5058567429,J. Michael Cherry,Unknown
https://openalex.org/A5064334598,Allan Peter Davis,Unknown
https://openalex.org/A5037884529,Kara Dolinski,Unknown
https://openalex.org/A5079846682,Selina S. Dwight,Unknown
https://openalex.org/A5006382524,Janan T. Eppig,Unknown
https://openalex.org/A5024953209,Midori A. Harris,Unknown
https://openalex.org/A5029292423,David P. Hill,Unknown
https://openalex.org/A5033504917,Laurie Issel?€?Tarver,Unknown
https://openalex.org/A5032714338,Andrew Kasarskis,Unknown
https://openalex.org/A5105780503,Suzanna Lewis,Unknown
https://openalex.org/A5016799598,John C. Matese,Unknown
https://openalex.org/A5062064598,Joel E. Richardson,Unknown
https://openalex.org/A5070528752,Martin Ringwald,Unknown
https://openalex.org/A5086255792,Gerald M. Rubin,Unknown
https://openalex.org/A5058333700,Gavin Sherlock,Unknown
https://openalex.org/A5016939870,Paul A. Harris,Vanderbilt University
https://openalex.org/A5028916333,Robert Taylor,Vanderbilt University
https://openalex.org/A5023564623,Robert J. Thielke,Medical College of Wisconsin
https://openalex.org/A5108345375,Jonathon Payne,Vanderbilt University
https://openalex.org/A5057407051,Nathaniel Gonzalez,University of Puerto Rico System
https://openalex.org/A5108689992,Jos?? G. Conde,University of Puerto Rico System
https://openalex.org/A5109437770,David W. Hosmer,Unknown
https://openalex.org/A5109125505,Stanley Lemeshow,Unknown
https://openalex.org/A5103822389,T. A. Hall,Unknown
https://openalex.org/A5036090467,Jonathon L. Payne,Vanderbilt University
https://openalex.org/A5046871242,Jos?? G. Conde,University of Puerto Rico System
https://openalex.org/A5053850265,William L. Jorgensen,Purdue University West Lafayette
https://openalex.org/A5113983144,Jayaraman Chandrasekhar,Purdue University West Lafayette
https://openalex.org/A5003571956,Jeffry D. Madura,Purdue University West Lafayette
https://openalex.org/A5070881659,Roger Impey,National Research Council Canada
https://openalex.org/A5068247471,Michael L. Klein,National Research Council Canada
https://openalex.org/A5045572462,H. Herne,Unknown
https://openalex.org/A5113386915,William W. Cooley,Unknown
https://openalex.org/A5108567967,Paul R. Lohnes,Unknown
https://openalex.org/A5055251050,Jay B. Barney,Mitchell Institute
https://openalex.org/A5042614574,Henri Guitton,Unknown
https://openalex.org/A5111503488,Sidney Siegel,Pennsylvania State University
https://openalex.org/A5059319052,Aaron T. Beck,University of Pennsylvania
https://openalex.org/A5035549347,Mark Granovetter,Johns Hopkins University
https://openalex.org/A5071875770,John H. Holland,Unknown
https://openalex.org/A5015070437,Yasmine Parawina Larasati,University of Indonesia
https://openalex.org/A5048577052,Adhityawarman Menaldi,University of Indonesia
https://openalex.org/A5032305781,Rebecca DerSimonian,Yale University
https://openalex.org/A5107379548,Nan M. Laird,Yale University
https://openalex.org/A5022811687,Olga Russakovsky,Stanford University
https://openalex.org/A5100627109,Hao Su,Stanford University
https://openalex.org/A5060909587,Jonathan Krause,Stanford University
https://openalex.org/A5090158590,Sanjeev Satheesh,Stanford University
https://openalex.org/A5102331250,Sean Ma,Stanford University
https://openalex.org/A5011349177,Zhiheng Huang,Stanford University
https://openalex.org/A5009290031,Andrej Karpathy,Stanford University
https://openalex.org/A5104110845,Aditya Khosla,Massachusetts Institute of Technology
https://openalex.org/A5076189854,Michael S. Bernstein,Stanford University
https://openalex.org/A5104361813,Alexander C. Berg,University of North Carolina at Chapel Hill
https://openalex.org/A5101509249,James C. Anderson,Northwestern University
https://openalex.org/A5038025961,David W. Gerbing,Portland State University
https://openalex.org/A5091255592,Hsiu-Fang Hsieh,Fooyin University
https://openalex.org/A5069080391,Sarah E. Shannon,University of Washington
https://openalex.org/A5064063992,Kazutaka Katoh,National Institute of Advanced Industrial Science and Technology
https://openalex.org/A5003461562,Daron M. Standley,Osaka University
https://openalex.org/A5011176205,Stephen Boyd,Stanford University
https://openalex.org/A5017990990,Lieven Vandenberghe,"University of California, Los Angeles"
https://openalex.org/A5065215114,Martin Fishbein,Unknown
https://openalex.org/A5013240918,Gao Huang,Cornell University
https://openalex.org/A5100452089,Zhuang Liu,Tsinghua University
https://openalex.org/A5109065097,Laurens van der Maaten,Meta (Israel)
https://openalex.org/A5006380227,Kilian Q. Weinberger,Cornell University
https://openalex.org/A5013243115,Corinna Cortes,AT&T (United States)
https://openalex.org/A5007322687,N. Metropolis,Los Alamos National Laboratory
https://openalex.org/A5009563598,Arianna W. Rosenbluth,Los Alamos National Laboratory
https://openalex.org/A5110000776,M. N. Rosenbluth,Los Alamos National Laboratory
https://openalex.org/A5080021425,Augusta H. Teller,Los Alamos National Laboratory
https://openalex.org/A5034295195,Edward Teller,University of Chicago
https://openalex.org/A5071896859,Helen Berman,"Rutgers, The State University of New Jersey"
https://openalex.org/A5056349538,R. C. Oldfield,Unknown
https://openalex.org/A5003709069,Michael Quinn Patton,Unknown
https://openalex.org/A5057457287,Jacob Devlin,Google (United States)
https://openalex.org/A5076904467,Ming?€?Wei Chang,Google (United States)
https://openalex.org/A5081862885,Kenton Lee,Google (United States)
https://openalex.org/A5053947885,Kristina Toutanova,Google (United States)
https://openalex.org/A5113698279,Manning Feinleib,Unknown
https://openalex.org/A5039896953,Jerrold H. Zar,Unknown
https://openalex.org/A5013949250,Carolyn Ellis,Unknown
https://openalex.org/A5108589982,Anselm Strauss,California Department of Education
https://openalex.org/A5038976962,Albert?€?L??szl?? Barab??si,University of Notre Dame
https://openalex.org/A5012905268,R??ka Albert,University of Notre Dame
https://openalex.org/A5029455059,Mark D. Robinson,Walter and Eliza Hall Institute of Medical Research
https://openalex.org/A5034469657,Davis J. McCarthy,Walter and Eliza Hall Institute of Medical Research
https://openalex.org/A5054704071,Gordon K. Smyth,Garvan Institute of Medical Research
https://openalex.org/A5023278037,Da Wei Huang,Science Applications International Corporation (United States)
https://openalex.org/A5070432400,Brad T. Sherman,Science Applications International Corporation (United States)
https://openalex.org/A5085875110,Richard A. Lempicki,Science Applications International Corporation (United States)
https://openalex.org/A5063625875,Zbyszek Otwinowski,Unknown
https://openalex.org/A5006511805,W. Minor,Unknown
https://openalex.org/A5049860225,Kurt Kroenke,Indiana University ?€? Purdue University Indianapolis
https://openalex.org/A5107836452,Robert L. Spitzer,Columbia University
https://openalex.org/A5052768778,Tsung-Yi Lin,Cornell University
https://openalex.org/A5001371942,Michael Maire,California Institute of Technology
https://openalex.org/A5018609918,Serge Belongie,Cornell University
https://openalex.org/A5016775802,James Hays,Unknown
https://openalex.org/A5026825380,Pietro Perona,California Institute of Technology
https://openalex.org/A5004353237,Deva Ramanan,UC Irvine Health
https://openalex.org/A5057866698,Piotr Doll??r,Microsoft (United States)
https://openalex.org/A5058450549,C. Lawrence Zitnick,Microsoft (United States)
https://openalex.org/A5073962608,John E. Ware,Unknown
https://openalex.org/A5005053706,Cathy D. Sherbourne,Unknown
https://openalex.org/A5109844665,Venkatesh,"University of Maryland, College Park"
https://openalex.org/A5105403321,Morris ??????,University of Virginia
https://openalex.org/A5110350395,Davis,University of Minnesota
https://openalex.org/A5087589263,David P. Bartel,Whitehead Institute for Biomedical Research
https://openalex.org/A5114256131,E.M. Southern,Medical Research Council
https://openalex.org/A5103070090,Nitish Srivastava,University of Toronto
https://openalex.org/A5071983998,Ruslan Salakhutdinov,University of Toronto
https://openalex.org/A5066540447,Wesley M. Cohen,Carnegie Mellon University
https://openalex.org/A5030291124,Daniel A. Levinthal,University of Pennsylvania
https://openalex.org/A5032653169,Michael W. Pfaffl,Technical University of Munich
https://openalex.org/A5038626201,J. Gregory Caporaso,University of Colorado Boulder
https://openalex.org/A5058269883,Justin Kuczynski,University of Colorado Boulder
https://openalex.org/A5060535917,Jesse Stombaugh,University of Colorado Boulder
https://openalex.org/A5066967353,Kyle Bittinger,University of Pennsylvania
https://openalex.org/A5016535188,Frederic D. Bushman,University of Pennsylvania
https://openalex.org/A5068609634,Elizabeth K. Costello,University of Colorado Boulder
https://openalex.org/A5090803123,Noah Fierer,University of Colorado Boulder
https://openalex.org/A5002676856,Antonio Gonz??lez Pe??a,University of Colorado Boulder
https://openalex.org/A5056352168,Julia K. Goodrich,University of Colorado Boulder
https://openalex.org/A5063884903,Jeffrey I. Gordon,Washington University in St. Louis
https://openalex.org/A5091335490,Gavin Huttley,Australian National University
https://openalex.org/A5049973896,Scott T. Kelley,San Diego State University
https://openalex.org/A5082358375,Dan Knights,University of Colorado Boulder
https://openalex.org/A5056719307,Jeremy E. Koenig,Cornell University
https://openalex.org/A5066589732,Ruth E. Ley,Cornell University
https://openalex.org/A5086938254,Catherine Lozupone,University of Colorado Boulder
https://openalex.org/A5022461817,Daniel McDonald,University of Colorado Boulder
https://openalex.org/A5081824427,Brian D. Muegge,Washington University in St. Louis
https://openalex.org/A5058228910,Meg Pirrung,University of Colorado Boulder
https://openalex.org/A5112342016,Jens Reeder,University of Colorado Boulder
https://openalex.org/A5038465847,Joel Sevinsky,Unknown
https://openalex.org/A5079232459,Peter J. Turnbaugh,Washington University in St. Louis
https://openalex.org/A5084222883,William A. Walters,University of Colorado Boulder
https://openalex.org/A5079552180,Jeremy Widmann,University of Colorado Boulder
https://openalex.org/A5038876085,Tanya Yatsunenko,Washington University in St. Louis
https://openalex.org/A5037261939,Jesse Zaneveld,University of Colorado Boulder
https://openalex.org/A5033881627,Rob Knight,University of Colorado Boulder
https://openalex.org/A5051388103,Jonathan K. Pritchard,University of Oxford
https://openalex.org/A5036504609,Matthew Stephens,University of Oxford
https://openalex.org/A5077722090,Peter Donnelly,University of Oxford
https://openalex.org/A5028138468,Elizabeth Strutzel,New Haven Public Schools
https://openalex.org/A5020575969,William T. Friedewald,Lung Institute
https://openalex.org/A5104194836,Robert I. Levy,Lung Institute
https://openalex.org/A5114008161,Donald S. Fredrickson,Lung Institute
https://openalex.org/A5110003399,Gene H. Golub,Unknown
https://openalex.org/A5010225522,Jeffrey Pennington,Stanford University
https://openalex.org/A5046006076,Christopher D. Manning,Stanford University
https://openalex.org/A5091829898,T. J. White,Unknown
https://openalex.org/A5083628552,Thomas D. Bruns,Unknown
https://openalex.org/A5100666686,Steven Lee,Unknown
https://openalex.org/A5103131567,John W. Taylor,Unknown
https://openalex.org/A5049246408,Ross Girshick,Meta (United States)
https://openalex.org/A5101425421,Jian Sun,Microsoft (United States)
https://openalex.org/A5058995931,Rex B. Kline,Concordia University
https://openalex.org/A5004923102,Richard S. Sutton,Unknown
https://openalex.org/A5113708591,Andy Barto,Unknown
https://openalex.org/A5111839356,David Kolb,Unknown
https://openalex.org/A5112445766,M. Hamilton,University of Leeds
https://openalex.org/A5047040699,Robert F. Engle,"University of California, San Diego"
https://openalex.org/A5110206207,C. W. J. Granger,"University of California, San Diego"
https://openalex.org/A5103553598,Simon G. Thompson,MRC Biostatistics Unit
https://openalex.org/A5110769784,Akira Fujishima,Kanagawa University
https://openalex.org/A5112072892,Kenichi Honda,The University of Tokyo
https://openalex.org/A5022678891,Simon Haykin,Unknown
https://openalex.org/A5102811817,Ant??nio Carlos Gil,Unknown
https://openalex.org/A5103466131,David William Russell,Unknown
https://openalex.org/A5029232704,H.J. Eysenck,Unknown
https://openalex.org/A5109965126,Robert D. Putnam,Harvard University Press
https://openalex.org/A5062301070,Joseph Redmon,University of Washington
https://openalex.org/A5046849436,Santosh Divvala,Allen Institute
https://openalex.org/A5101576595,Ali Farhadi,Allen Institute
https://openalex.org/A5057408392,David Watson,Southern Methodist University
https://openalex.org/A5058429258,L A Clark,Unknown
https://openalex.org/A5034983879,Auke Tellegen,Unknown
https://openalex.org/A5103055442,Michael Li,Temple University
https://openalex.org/A5041551178,Christina Knyaz,Temple University
https://openalex.org/A5114113233,Manuel Arellano,London School of Economics and Political Science
https://openalex.org/A5107790695,Stephen Bond,University of Oxford
https://openalex.org/A5032863417,Jonathan Long,"University of California, Berkeley"
https://openalex.org/A5023786468,Evan Shelhamer,"University of California, Berkeley"
