InstitutionId,Institution_Name,City,Country
667,Charing Cross Hospital,London,United Kingdom
668,Ealing Hospital,London,United Kingdom
669,Hammersmith Hospital,London,United Kingdom
670,Harefield Hospital,London,United Kingdom
671,Hillingdon Hospital,London,United Kingdom
672,Mount Vernon Hospital,London,United Kingdom
673,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,London,United Kingdom
674,NIHR Royal Brompton Respiratory Biomedical Research Unit,London,United Kingdom
675,Northwick Park Hospital,London,United Kingdom
676,Royal Marsden Hospital,London,United Kingdom
677,St Mark's Hospital,London,United Kingdom
678,St Mary's Hospital,London,United Kingdom
679,St Peter's Hospital,London,United Kingdom
680,West Middlesex University Hospital,London,United Kingdom
681,Peking University,Beijing,China
682,Beijing Institute of Big Data Research,Beijing,China
683,Center for Life Sciences,Beijing,China
684,Collaborative Innovation Center of Quantum Matter,Beijing,China
685,HKUST Shenzhen Research Institute,Beijing,China
686,Beijing Jishuitan Hospital,Beijing,China
687,Peking University Cancer Hospital,Beijing,China
688,Peking University First Hospital,Beijing,China
689,Peking University International Hospital,Beijing,China
690,Peking University People's Hospital,Beijing,China
691,Peking University Sixth Hospital,Beijing,China
692,Peking University Stomatological Hospital,Beijing,China
693,Peking University Third Hospital,Beijing,China
694,Zhejiang University,Hangzhou,China
695,Collaborative Innovation Center of Advanced Microstructures,Hangzhou,China
696,Huzhou Central Hospital,Hangzhou,China
697,The Synergetic Innovation Center for Advanced Materials,Hangzhou,China
698,Zhejiang Taizhou Hospital,Hangzhou,China
699,Zhejiang University-University of Edinburgh Institute,Hangzhou,China
700,Children's Hospital of Zhejiang University,Hangzhou,China
701,First Affiliated Hospital Zhejiang University,Hangzhou,China
702,Hangzhou Seventh Peoples Hospital,Hangzhou,China
703,Hangzhou Xixi hospital,Hangzhou,China
704,Lishui Central Hospital,Hangzhou,China
705,Second Affiliated Hospital of Zhejiang University,Hangzhou,China
706,Sir Run Run Shaw Hospital,Hangzhou,China
707,Third People's Hospital of Hangzhou,Hangzhou,China
708,"Women's Hospital, School of Medicine, Zhejiang University",Hangzhou,China
709,Zhejiang Cancer Hospital,Hangzhou,China
710,Shanghai Jiao Tong University,Shanghai,China
711,Collaborative Innovation Center of Advanced Microstructures,Shanghai,China
712,China Europe International Business School,Shanghai,China
713,International Peace Maternity & Child Health Hospital,Shanghai,China
714,Renji Hospital,Shanghai,China
715,Ruijin Hospital,Shanghai,China
716,Shanghai Chest Hospital,Shanghai,China
717,Shanghai Children's Hospital,Shanghai,China
718,Shanghai Children's Medical Center,Shanghai,China
719,Shanghai First People's Hospital,Shanghai,China
720,Shanghai Institute of Hematology,Shanghai,China
721,Shanghai Mental Health Center,Shanghai,China
722,Shanghai Ninth People's Hospital,Shanghai,China
723,Shanghai Sixth People's Hospital,Shanghai,China
724,Shanghai Third People's Hospital,Shanghai,China
725,Suzhou Kowloon Hospital,Shanghai,China
726,Tongren Hospital,Shanghai,China
727,XinHua Hospital,Shanghai,China
729,Anthropologie et Histoire des Mondes Antiques,Shanghai,China
732,Bioscar,Shanghai,China
733,Center for Research and Interdisciplinarity,Shanghai,China
734,"Center for Social Studies on African, American and Asian Worlds",Shanghai,China
736,"Centre de Linguistique Inter-langues, de Lexicologie, de Linguistique Anglaise et de Corpus-Atelier de Recherche sur la Parole",Shanghai,China
738,Centre de Recherche des Cordeliers,Shanghai,China
739,Centre de Recherche sur l'Inflammation,Shanghai,China
740,Centre de Recherche sur les Liens Sociaux,Shanghai,China
745,Institut Cochin,Shanghai,China
746,Institut Jacques Monod,Shanghai,China
747,Institut Langevin,Shanghai,China
748,Institut Necker Enfants Malades,Shanghai,China
751,Institut de Psychiatrie et Neurosciences de Paris,Shanghai,China
752,Institut de Recherche en Informatique Fondamentale,Shanghai,China
754,Institut des Sciences des Plantes de Paris Saclay,Shanghai,China
756,Laboratoire AstroParticule et Cosmologie,Shanghai,China
757,Laboratoire Dynamiques Sociales et Recomposition des Espaces,Shanghai,China
758,Laboratoire ICT,Shanghai,China
761,Laboratoire Jacques-Louis Lions,Shanghai,China
765,Laboratoire Vision Action Cognition,Shanghai,China
770,Laboratoire de Chimie et Biochimie Pharmacologiques et Toxicologiques,Shanghai,China
772,Laboratoire de Linguistique Formelle,Shanghai,China
775,Laboratoire de Recherche Vasculaire Translationnelle,Shanghai,China
778,"Laboratory Orofacial Pathologies, Imaging and Biotherapies",Shanghai,China
780,Metabolism and Renal Physiology,Shanghai,China
783,Paris Cardiovascular Research Center,Shanghai,China
787,"Sciences, Philosophie, Histoire",Shanghai,China
788,Skin Research Center,Shanghai,China
789,"Toxicologie, Pharmacologie et Signalisation Cellulaire",Shanghai,China
790,Typologie et Universaux Linguistiques,Shanghai,China
791,Unit of Functional and Adaptive Biology,Shanghai,China
797,Institut de physique du globe de Paris,Shanghai,China
801,Biologie cellulaire et Cancer,Shanghai,China
806,Centre d'Immunologie et des Maladies Infectieuses,Shanghai,China
808,Centre de Recherche Saint-Antoine,Shanghai,China
809,Centre de Recherche des Cordeliers,Shanghai,China
813,Chimie du Solide et Energie,Shanghai,China
815,Dynamique du noyau,Shanghai,China
819,Institut Jean Le Rond d'Alembert,Shanghai,China
820,Institut Langevin,Shanghai,China
825,Institut de Biologie Paris-Seine,Shanghai,China
827,Institut de Myologie,Shanghai,China
831,Institut des NanoSciences de Paris,Shanghai,China
832,Institut des Sciences de la Terre de Paris,Shanghai,China
833,Institut du Cerveau,Shanghai,China
836,Laboratoire Jacques-Louis Lions,Shanghai,China
837,Laboratoire Jean Perrin,Shanghai,China
838,Laboratoire Kastler Brossel,Shanghai,China
844,Laboratoire de Biologie Computationnelle et Quantitative,Shanghai,China
856,Laboratoire de Physique des Plasmas,Shanghai,China
858,Laboratoire de Recherche en Informatique de Paris 6,Shanghai,China
860,Laboratoire de chimie des processus biologiques,Shanghai,China
868,Laboratoire pour l'utilisation des lasers intenses,Shanghai,China
869,Metabolism and Renal Physiology,Shanghai,China
874,PHENIX laboratory,Shanghai,China
875,Physique des Cellules et Cancers,Shanghai,China
878,Remodelage et Reparation du Tissu Renal,Shanghai,China
881,Station Biologique de Roscoff,Shanghai,China
886,Institut d'Astrophysique de Paris,Shanghai,China
888,University of Sydney,Sydney,Australia
889,ARC Centre of Excellence for All-sky Astrophysics,Sydney,Australia
890,Bankstown Lidcombe Hospital,Sydney,Australia
891,Blacktown & Mount Druitt Hospital,Sydney,Australia
892,Canterbury Hospital,Sydney,Australia
893,Centenary Institute,Sydney,Australia
894,Children's Hospital at Westmead,Sydney,Australia
895,Children's Medical Research Institute,Sydney,Australia
896,Concord Repatriation General Hospital,Sydney,Australia
897,Hornsby Ku-ring-gai Hospital,Sydney,Australia
898,King George V Memorial Hospital,Sydney,Australia
899,Mona Vale Hospital,Sydney,Australia
900,Nepean Hospital,Sydney,Australia
901,Royal Hospital for Women,Sydney,Australia
902,Royal North Shore Hospital,Sydney,Australia
903,Royal Prince Alfred Hospital,Sydney,Australia
904,Sydney Adventist Hospital,Sydney,Australia
905,Sydney College of Divinity,Sydney,Australia
906,Sydney Dental Hospital,Sydney,Australia
907,Sydney Hospital,Sydney,Australia
908,Westmead Hospital,Sydney,Australia
909,Westmead Institute for Medical Research,Sydney,Australia
910,University of Melbourne,Melbourne,Australia
911,ARC Centre of Excellence for Coherent X-ray Science,Melbourne,Australia
912,ARC Centre of Excellence for Dark Matter Particle Physics,Melbourne,Australia
913,ARC Centre of Excellence for Mathematical and Statistical Frontiers,Melbourne,Australia
914,ARC Centre of Excellence for Particle Physics at the Terascale,Melbourne,Australia
915,Florey Institute of Neuroscience and Mental Health,Melbourne,Australia
916,Peter Doherty Institute,Melbourne,Australia
917,AuScope,Melbourne,Australia
918,Austin Health,Melbourne,Australia
919,Austin Hospital,Melbourne,Australia
920,Australian Urban Research Infrastructure Network,Melbourne,Australia
921,Bionics Institute,Melbourne,Australia
922,Burnet Institute,Melbourne,Australia
923,Centre for Eye Research Australia,Melbourne,Australia
924,Epworth Hospital,Melbourne,Australia
925,Geelong Hospital,Melbourne,Australia
926,Melbourne Health,Melbourne,Australia
927,Murdoch Children's Research Institute,Melbourne,Australia
928,Northern Hospital,Melbourne,Australia
929,Royal Children's Hospital,Melbourne,Australia
930,Royal Women's Hospital,Melbourne,Australia
931,St Vincent's Hospital,Melbourne,Australia
932,St Vincents Institute of Medical Research,Melbourne,Australia
933,The Royal Victorian Eye & Ear Hospital,Melbourne,Australia
934,Victorian Comprehensive Cancer Centre,Melbourne,Australia
935,National Institutes of Health,Bethesda,United States
936,Center for Information Technology,Bethesda,United States
937,Center for Scientific Review,Bethesda,United States
938,Eunice Kennedy Shriver National Institute of Child Health and Human Development,Bethesda,United States
939,Fogarty International Center,Bethesda,United States
940,National Cancer Institute,Bethesda,United States
941,National Center for Advancing Translational Sciences,Bethesda,United States
942,National Center for Complementary and Integrative Health,Bethesda,United States
943,National Eye Institute,Bethesda,United States
944,National Heart Lung and Blood Institute,Bethesda,United States
945,National Human Genome Research Institute,Bethesda,United States
946,National Institute of Allergy and Infectious Diseases,Bethesda,United States
947,National Institute of Arthritis and Musculoskeletal and Skin Diseases,Bethesda,United States
948,National Institute of Biomedical Imaging and Bioengineering,Bethesda,United States
949,National Institute of Dental and Craniofacial Research,Bethesda,United States
950,National Institute of Diabetes and Digestive and Kidney Diseases,Bethesda,United States
951,National Institute of Environmental Health Sciences,Bethesda,United States
952,National Institute of General Medical Sciences,Bethesda,United States
953,National Institute of Mental Health,Bethesda,United States
954,National Institute of Neurological Disorders and Stroke,Bethesda,United States
955,National Institute of Nursing Research,Bethesda,United States
956,National Institute on Aging,Bethesda,United States
957,National Institute on Alcohol Abuse and Alcoholism,Bethesda,United States
958,National Institute on Deafness and Other Communication Disorders,Bethesda,United States
959,National Institute on Drug Abuse,Bethesda,United States
960,National Institute on Minority Health and Health Disparities,Bethesda,United States
961,National Institutes of Health Clinical Center,Bethesda,United States
962,Office of the Director,Bethesda,United States
963,United States National Library of Medicine,Bethesda,United States
964,United States Department of Health and Human Services,Bethesda,United States
965,University of Chinese Academy of Sciences,Beijing,China
966,International Centre for Theoretical Physics Asia-Pacific,Beijing,China
967,Kavli Institute for Theoretical Sciences,Beijing,China
968,Chinese Academy of Sciences,Beijing,China
969,Osaka University,Osaka,Japan
970,Spintronics Research Network of Japan,Osaka,Japan
971,Osaka Medical Center for Cancer and Cardiovascular Diseases,Osaka,Japan
972,University of Pittsburgh,Pittsburgh,United States
973,Center for the Neural Basis of Cognition,Pittsburgh,United States
974,McGowan Institute for Regenerative Medicine,Pittsburgh,United States
975,University of Pittsburgh at Bradford,Pittsburgh,United States
976,University of Pittsburgh at Greensburg,Pittsburgh,United States
977,University of Pittsburgh at Johnstown,Pittsburgh,United States
978,University of Pittsburgh at Titusville,Pittsburgh,United States
979,St. Margaret Memorial Hospital,Pittsburgh,United States
980,UPMC Hillman Cancer Center,Pittsburgh,United States
981,University of Pittsburgh Medical Center,Pittsburgh,United States
982,University of Manchester,Manchester,United Kingdom
983,Manchester School of Architecture,Manchester,United Kingdom
984,Wellcome Centre for Cell-Matrix Research,Manchester,United Kingdom
